noyes,id,bdb,cle,kbc,og,vuu,gb,xxp,rao,at,mt,lf,zq,zf,ihj,ptj,fq
no,61538,xy,cqy,wh,kc,2.24,0,ndk,e2,zgp,0.2,rw,9.4507692,1.37854475452989,0.400004,1.59320755470211,akk
no,326205,cu,fpj,uz,kc,3.46,0,ndk,e2,ghz,1,rw,8.3345549,1.43828836717845,0.424271,2.0105439704001,akk
no,591388,rh,fpj,wh,kc,3,0,ndk,e2,urz,0,xp,6.9956306,1.3286269607905,0.316226,1.67687178140265,akk
no,29806,eb,fpj,zl,kc,3.16,0,ptn,e3,zgp,0,xp,10.67922,1.37683703572854,0.400004,1.78226140477025,akk
no,366402,rh,fpj,wh,kc,2.83,0,ndk,e2,zgp,0.2,xp,5.0790261,1.36193976451244,0.316226,1.61002193485341,ntg
no,527669,cu,fpj,zl,kc,3.46,0,ndk,e2,urz,0.3,xp,7.8111821,1.36153384487713,0.316226,1.73259548190461,bhe
no,457059,be,fpj,wr,je,3.46,0,ndk,e2,urz,1.2,ii,1.6781439,1.38235546476713,0.447206,2.11416284414931,akk
no,253665,cu,fpj,sv,kc,2.83,0,ndk,e2,zgp,0.2,rw,10.044745,1.41291682885743,0.424271,1.74209788448585,bhe
yes,272178,cu,fpj,zl,kc,2.65,0,ptn,e2,urz,0.6,xp,7.210522,1.39648967921761,0.424271,1.85765769460633,akk
no,444299,xy,fpj,wh,kc,3.61,0,ndk,e2,urz,0.2,xp,0.84308383,1.29445233005937,0.316226,1.7511052679169,bhe
yes,196915,eb,fpj,ld,je,3.61,1,ndk,e2,urz,0,rw,0.91499096,1.53291987653004,0.547715,2.48442527715569,akk
no,572035,eb,cqy,zl,kc,3,0,ndk,e2,ghz,0.4,xp,9.6570678,1.38871121270789,0.316226,1.65219594396126,bhe
no,66529,eb,fpj,zl,kc,3.32,0,ndk,e2,ghz,0.7,xp,11.769094,1.38871121270789,0.374171,1.71308331012174,bhe
yes,297352,rh,afs,sv,kc,3.61,1,ndk,e6,pxe,1.6,rw,3.8001892,1.41218312764452,0.400004,1.97998550205992,bhe
no,444481,be,cqy,kd,je,3,0,ndk,e2,zgp,0.3,wp,1.5978421,1.35426752302023,0.374171,1.75855502023658,bhe
no,212768,xy,cqy,wh,je,3.61,1,ndk,e2,urz,0.2,xp,2.881532,1.32078103472952,0.316226,1.905491331954,akk
no,581729,mf,fpj,sv,je,2.24,0,ptn,e2,zgp,1.3,rw,5.7307103,1.38079399637577,0.374171,1.66858601378787,bhe
no,557437,cu,fpj,sv,kc,3.46,1,ndk,e2,ghz,0.2,rw,4.0255244,1.35833863709556,0.316226,1.70837493955184,akk
no,290075,xy,fpj,wh,je,2.65,0,ndk,e2,zgp,0.1,xp,8.9305917,1.36153384487713,0.316226,1.59426816981672,bhe
no,325091,rh,cqy,sv,kc,3.61,0,ndk,e2,urz,0.6,rw,9.73488,1.36673821061022,0.316226,1.80073900244175,akk
no,49703,mf,fpj,kd,kc,2.83,0,ndk,e2,urz,0.5,rw,5.5567101,1.34205176086935,0.424271,1.88537444205966,akk
no,191883,rh,fpj,wh,kc,3.16,0,ndk,e2,ghz,1.5,xp,2.9076066,1.41291682885743,0.374171,1.7963098616361,bhe
yes,198016,xy,fpj,zl,kc,3.61,1,ndk,e2,urz,0.6,xp,2.600485,1.3850938385195,0.374171,1.84669908246537,bhe
no,202965,be,cqy,uz,kc,3.61,0,ndk,e2,ghz,0.9,rw,7.4862368,1.36193976451244,0.316226,1.80078837564979,bhe
no,3925,rh,fpj,sv,kc,0,0,ndk,e2,zgp,0.2,rw,9.8835841,1.42366887973825,0.468822,1.597903866298,akk
no,521726,xy,cqy,zl,je,3.61,0,ndk,e2,ghz,0.3,xp,3.7539671,1.30967072356351,0.316226,1.83060198322884,bhe
yes,170900,xy,cqy,zl,je,3.61,0,ndk,e2,urz,1.8,xp,5.4188979,1.3850938385195,0.374171,1.91345639793033,bhe
no,327810,cu,fpj,wh,kc,3.46,0,ndk,e2,zgp,0,xp,0.9446481,1.32125608801961,0.374171,1.81325804829553,bhe
no,286124,rh,fpj,wh,je,2.83,1,ndk,e2,urz,0.2,xp,1.8119059,1.36661320093954,0.374171,1.65510140660228,akk
yes,575104,xy,cqy,uz,je,3.61,0,ndk,e2,urz,0.4,rw,7.487692,1.4,0.424271,2.08502439458239,akk
yes,13309,dt,fpj,zl,je,3.61,0,ndk,e2,zgp,1.5,xp,10.82862,1.42249597268383,0.447206,2.1364620486614,akk
no,588338,cu,fpj,uz,kc,3.46,0,ndk,e2,urz,0.5,rw,1.5981524,1.43069731423781,0.424271,1.99098323747085,bhe
no,54290,rh,fpj,wh,kc,3.74,0,ndk,e2,urz,0.2,xp,2.1064367,1.37683703572854,0.316226,1.85841142470886,bhe
yes,324354,xy,fpj,zl,kc,3.61,0,ndk,e2,ghz,1.6,xp,6.1091784,1.40174612986569,0.374171,1.90625184196657,akk
no,384199,mf,fpj,wr,kc,0,0,ndk,e6,urz,0.1,xp,5.2115184,1.30578023803208,0.315588,1.51244521777101,akk
no,283398,dt,fpj,zl,je,2.45,0,ndk,e2,zgp,1,xp,9.1394433,1.34712803378388,0.42403,1.76325606752193,bhe
no,11687,xy,fpj,wh,kc,3.46,1,ndk,e2,urz,1.2,xp,0.077204869,1.3445351265001,0.400004,1.85151039571437,bhe
no,191454,rz,cqy,sv,kc,3.16,0,ndk,e2,urz,0.3,rw,2.2910579,1.36193976451244,0.316226,1.65789821193869,ntg
yes,112907,mf,cqy,fv,kc,3.46,1,ndk,e6,ghz,1.3,rw,6.5564735,1.30708611504946,0.424271,2.1073597799221,akk
no,470895,xy,cqy,wh,je,3.46,1,ndk,e2,urz,0.4,xp,7.9012059,1.37549098080702,0.374171,1.73793964614577,bhe
no,517050,rh,fpj,zl,je,2.24,0,ndk,e2,zgp,0,xp,6.9047285,1.36673821061022,0.360557,1.61454135599495,bhe
no,314852,xy,cqy,wh,kc,3.46,0,ndk,e2,ghz,0,rw,12.412288,1.35833863709556,0.316226,1.69671551670604,bhe
no,466777,rh,afs,wh,kc,1.73,0,ndk,e2,ghz,0.3,xp,7.5598536,1.33075419135778,0.316226,1.52885423606813,bhe
yes,220764,cu,fpj,wh,kc,3.74,0,ndk,e2,ghz,0.2,xp,11.906954,1.32558030185306,0.387302,1.96285804915752,bhe
no,485759,cu,fpj,sv,kc,3.32,0,ndk,e2,urz,0,rw,5.929341,1.37482593894352,0.316226,1.63781284104128,ntg
no,588909,dt,fpj,zl,kc,3.32,0,ndk,e2,ghz,0.2,xp,3.3765865,1.3730970169223,0.400004,1.96437917725214,bhe
no,80628,cu,fpj,zl,kc,3.46,0,ndk,e2,ghz,0.4,xp,7.7556187,1.41447986938241,0.591604,2.39938277224968,bhe
no,133559,xy,fpj,wh,je,3.74,1,ndk,e2,zgp,0,xp,8.5334496,1.33075419135778,0.374171,1.99124275667195,akk
no,40193,rh,fpj,wh,kc,3.16,0,ndk,e2,urz,0.2,xp,4.9900337,1.36193976451244,0.316226,1.6912495149959,bhe
no,481677,xy,fpj,wh,kc,3.32,0,ndk,e2,urz,0,xp,7.0523625,1.35986969267166,0.316226,1.70810347464784,bhe
no,98495,xy,cqy,wh,kc,3.61,0,ndk,e2,zgp,0.6,xp,10.862565,1.35833863709556,0.316226,1.76328635762979,bhe
no,591958,cu,rmv,ld,je,3.32,1,ndk,e2,urz,0.2,rw,5.8245096,1.35986969267166,0.374171,1.75090666204108,ntg
no,366880,cu,fpj,uz,kc,3,0,ndk,e2,ghz,1.3,rw,8.5453936,1.45497243784903,0.447206,2.03834611921474,akk
yes,345726,dt,cqy,zl,je,3.32,0,ndk,e2,urz,0.6,xp,7.573562,1.32924142965554,0.316226,1.70171668359112,bhe
no,444849,mf,fpj,uz,kc,3,0,ndk,e2,urz,1.2,rw,5.4680601,1.4013649068252,0.400004,1.76127014946991,akk
no,20849,rh,cqy,uz,kc,3.16,1,ndk,e2,urz,0.3,rw,5.3764857,1.39433059521526,0.316226,1.6648859002119,akk
no,522783,cu,fpj,wr,kc,3.32,0,ndk,e2,ghz,0.3,xp,8.286801,1.43011405958757,0.374171,1.82403710282536,ywh
no,352940,mf,fpj,uz,kc,3.74,0,ndk,e2,urz,0.6,rw,2.988272,1.35916580068933,0.400004,2.0972870026314,akk
yes,307169,eb,fpj,zl,kc,3.61,1,ndk,e8,zgp,1.2,xp,9.2362635,1.32694675332288,0.400004,1.91915176608583,akk
no,354128,rh,cqy,wh,kc,1.73,1,ndk,e2,urz,0.2,xp,9.6301278,1.37349327571832,0.316226,1.572107965194,akk
yes,187702,cu,fpj,sv,kc,3.46,1,ndk,e2,urz,0.3,rw,9.7420066,1.37081670414263,0.400004,1.88438837570242,akk
no,344173,xy,cqy,wh,kc,2.45,0,ndk,e2,pxe,0.8,xp,10.492235,1.35833863709556,0.316226,1.54837232647032,ntg
no,250070,eb,fpj,sv,kc,2.65,0,ndk,e2,urz,0.7,rw,8.5422246,1.36877637165667,0.316226,1.58550439149456,akk
no,171036,cu,fpj,uz,kc,3.32,1,ndk,e2,zgp,0.1,rw,0.3321324,1.46042605773745,0.360557,1.96924121550815,ntg
no,193579,xy,fpj,wh,kc,3,0,ndk,e2,zgp,0,rw,7.3144782,1.34728121567602,0.316226,1.62185258661503,ntg
no,288528,eb,fpj,wh,je,3.46,0,ndk,e2,zgp,0.3,xp,5.8859836,1.35833863709556,0.316226,1.69680735109053,bhe
no,305910,dt,fpj,zl,kc,2.65,0,ndk,e2,zgp,1.3,xp,9.2416916,1.36633978958922,0.400004,1.65612099314353,bhe
yes,162839,mf,fpj,zl,kc,3.74,1,ptn,e6,ghz,0.2,xp,6.9449249,1.29832732715216,0.360557,1.84553098583031,bhe
no,42843,rh,fpj,sv,kc,2.83,0,ndk,e2,zgp,1.2,rw,2.9675265,1.39369256405331,0.400004,1.68800154953744,akk
yes,48669,rz,fpj,zl,kc,3.61,1,ptn,e3,urz,1.1,xp,3.2024222,1.31811510958816,0.447206,2.15282212827035,akk
no,353552,rh,fpj,wh,kc,3.16,0,ptn,e2,ghz,0,xp,8.7251814,1.38143671580053,0.316226,1.72343341372986,akk
yes,18239,cu,fpj,wr,kc,3,0,ptn,e2,zgp,0.8,xp,3.2918492,1.34205176086935,0.424271,1.98497988229415,akk
yes,269588,mf,fpj,zl,kc,3.61,0,ndk,e2,zgp,0.3,xp,14.213618,1.49496839862071,0.489894,2.241815903359,akk
no,211118,rh,fpj,zl,kc,3.16,0,ndk,e2,pxe,0.5,xp,9.9934891,1.41472097160836,0.400004,1.91375331787155,akk
no,451321,dt,fpj,wh,kc,3.46,0,ndk,e2,zgp,0,xp,6.0067573,1.39749929124711,0.400004,1.90756599378775,bhe
no,64801,xy,cqy,zl,kc,3.46,0,ndk,e2,zgp,0.3,rw,9.9637111,1.30967072356351,0.316226,1.74361997414033,bhe
no,191803,cu,fpj,wh,kc,3.61,0,ndk,e2,urz,0.3,xp,5.523752,1.36633978958922,0.400004,1.80638501538738,bhe
no,286103,cu,fpj,zl,je,3.74,0,ndk,e2,urz,0.3,xp,3.9890075,1.40865292182218,0.387302,2.09007632223204,akk
no,138490,xy,fpj,sv,je,3.32,0,ndk,e2,zgp,0,rw,1.5620865,1.36877637165667,0.316226,1.66715308762879,akk
no,209135,be,cqy,sv,kc,2.83,0,ndk,e2,urz,0.4,rw,4.5279847,1.4024850751943,0.400004,1.66798307995202,bhe
yes,72223,eb,fpj,wg,kc,3.61,1,ndk,e2,urz,0.3,rw,10.05957,1.38262785209842,0.400004,1.95757766549724,bhe
yes,181079,cu,cqy,wh,kc,3.16,1,ndk,e6,zgp,0.2,xp,10.826765,1.36193976451244,0.316226,1.65810120171063,bhe
no,473649,mf,fpj,sv,kc,2.83,0,ndk,e2,zgp,0,rw,3.0047784,1.35467347016169,0.374171,1.65214343247536,ntg
yes,238879,cu,fpj,ld,je,3.74,0,ptn,e2,zgp,0,rw,1.9315487,1.37683703572854,0.316226,1.85958650321937,akk
no,195318,rh,fpj,uz,kc,2.45,0,ndk,e2,zgp,0,xp,11.222781,1.38171552612906,0.399874,1.6581843836967,ntg
yes,229467,xy,fpj,wh,kc,3.74,0,ndk,e2,zgp,0.2,ii,9.4751853,1.36633978958922,0.400004,1.90716945250289,bhe
no,525764,rh,fpj,wh,je,3.16,0,ndk,e2,urz,0.9,xp,9.8976066,1.39749929124711,0.400004,1.77950927675451,bhe
no,307280,cu,fpj,uz,kc,3.46,0,ndk,e2,urz,0.5,rw,8.2527025,1.43497591106178,0.424271,2.09614389954603,akk
no,370856,rz,fpj,sv,kc,3.32,0,ndk,e2,ghz,0.3,rw,5.7388799,1.39433059521526,0.316226,1.70978919825812,akk
yes,58280,mf,fpj,wg,kc,3.32,1,ptn,e2,zgp,0.4,rw,5.9414408,1.42308194478187,0.39975,1.83364030008782,ywh
yes,82456,xy,fpj,zl,kc,3.74,1,ndk,e6,urz,0.3,xp,3.6580597,1.39522779018264,0.400004,1.97671716330304,bhe
no,383306,dt,fpj,wh,kc,3.16,0,ndk,e2,zgp,0,rw,7.4436964,1.36877637165667,0.316226,1.63186942742386,akk
no,25675,dt,afs,zl,kc,3.16,0,ndk,e2,urz,1.5,xp,9.9091953,1.39268400021569,0.374171,1.7078105000757,bhe
no,218481,cu,fpj,wh,je,3.46,1,ptn,e2,urz,0.6,xp,6.9696606,1.32558030185306,0.374171,1.75994367471654,bhe
no,249010,rh,fpj,wh,kc,3.32,0,ndk,e2,zgp,0.2,xp,8.95058,1.36877637165667,0.316226,1.67340057923981,akk
no,546194,dt,fpj,uz,kc,2.65,0,ndk,e2,ghz,0.4,xp,0.40136277,1.39749929124711,0.400004,1.73077569473269,bhe
no,252235,xy,fpj,zl,kc,2.65,0,ndk,e2,ghz,0.4,xp,14.864544,1.43011405958757,0.447206,1.76460526724045,bhe
no,549600,eb,fpj,uz,je,3.61,0,ndk,e2,zgp,0.2,rw,4.3948301,1.40236419532846,0.400004,1.92762755438648,akk
no,451239,xy,fpj,wh,kc,3.74,1,ndk,e2,zgp,0,xp,4.2576823,1.37107383127051,0.316226,1.76331429867788,bhe
no,408214,eb,fpj,sv,kc,3,0,ptn,e2,ghz,0.2,rw,5.7292004,1.37443299498061,0.316071,1.68305705290037,bhe
no,349711,cu,fpj,sv,kc,3.16,0,ndk,e2,pxe,0.3,rw,4.6199119,1.38143671580053,0.316226,1.70663775547382,akk
yes,152779,cu,afs,zl,kc,3.74,0,ptn,e2,urz,0,xp,7.9944083,1.32558030185306,0.447206,2.22302722876337,akk
yes,31410,xy,fpj,wh,je,3.74,1,ndk,e2,zgp,0.1,xp,8.3266186,1.36153384487713,0.316226,1.7944891881272,bhe
no,264154,rz,fpj,sv,kc,2.65,0,ndk,e2,zgp,1.8,rw,6.3434194,1.39648967921761,0.424271,1.8514207100251,akk
no,238640,xy,fpj,ld,je,3.32,0,ndk,e2,ghz,0.1,rw,3.8341535,1.4024850751943,0.400004,1.7953932586698,bhe
no,542027,xy,fpj,zl,kc,2.24,0,ndk,e2,urz,0.4,xp,3.552261,1.3788067463233,0.446991,1.81689560774549,bhe
yes,40633,eb,fpj,zl,je,3.61,1,ndk,e2,ghz,0.3,xp,9.2172001,1.55677798136296,0.447206,2.3907428288978,akk
no,569696,xy,fpj,uz,kc,3.61,0,ndk,e2,zgp,0.2,rw,6.1017652,1.38171552612906,0.316226,1.89407023207279,akk
no,294429,cu,fpj,zl,kc,3.16,0,ndk,e2,ghz,0.2,xp,2.7787995,1.352134400937,0.316226,1.62024109156791,bhe
no,146112,xy,fpj,zl,kc,1.73,0,ndk,e2,urz,1,xp,6.9541176,1.36673821061022,0.360557,1.56754785478001,bhe
yes,58790,cu,fpj,zl,je,3.16,1,ndk,e2,zgp,0.5,ii,10.504624,1.41472097160836,0.424271,1.85374225917482,bhe
yes,412406,eb,cqy,kd,kc,2.83,0,ndk,e2,pxe,0.4,ii,10.264271,1.4,0.424271,1.86492876735278,akk
no,94671,rh,fpj,sv,kc,3.74,0,ndk,e2,urz,0.3,rw,4.7866948,1.37081670414263,0.400004,1.95715896253135,akk
no,392174,mf,afs,sv,kc,2.83,0,ndk,e2,ghz,1.8,rw,2.9461456,1.38210771151283,0.374171,1.73948909927263,bhe
yes,327814,rh,cqy,zl,kc,3.61,1,ndk,e2,ghz,1.8,xp,7.3237944,1.3850938385195,0.374171,1.86821648724541,bhe
no,413860,mf,fpj,wh,kc,3.46,0,ptn,e2,urz,0.4,xp,6.178922,1.32000231517414,0.400004,1.91164347325048,bhe
no,483666,xy,fpj,uz,kc,2.65,1,ndk,e2,urz,0.4,rw,8.3257577,1.39075960119737,0.400004,1.64174685559593,bhe
no,81815,cu,fpj,wh,kc,3.46,0,ndk,e2,ghz,0.1,xp,5.3546806,1.37455885815835,0.316226,1.76762555204498,bhe
no,43221,cu,fpj,sv,kc,0,0,ptn,e2,ghz,0,rw,8.1607567,1.36055998515765,0.399369,1.40127876989283,ntg
no,506107,cu,fpj,fv,kc,3.61,0,ndk,e2,ghz,0.3,rw,5.7718435,1.3507076423861,0.316226,1.65044825084779,bhe
no,274444,mf,fpj,kd,kc,3.46,0,ndk,e2,ghz,0,xp,2.4044274,1.30033303741242,0.400004,1.81806192929078,bhe
no,21740,dt,fpj,zl,kc,3.16,0,ndk,e2,urz,0.9,xp,8.6470598,1.33615155846262,0.387302,1.89570479666256,akk
no,42533,xy,cqy,wh,je,3.61,1,ndk,e2,urz,1.3,rw,5.2784179,1.41218312764452,0.400004,2.08246007138656,bhe
no,489520,eb,fpj,wh,kc,3,0,ndk,e2,urz,0.6,xp,7.7457113,1.3507076423861,0.316226,1.60603763144748,bhe
no,468459,xy,fpj,wh,kc,3.32,0,ndk,e2,zgp,0.4,xp,5.5074295,1.42366887973825,0.447206,1.86244120767623,akk
no,545900,rh,fpj,kd,kc,2.45,0,ndk,e2,urz,0.3,xp,6.3728165,1.30166454395918,0.316226,1.55956093475562,bhe
yes,402681,be,fpj,ld,kc,1,0,ndk,e2,zgp,0.3,rw,7.4440975,1.3788067463233,0.315588,1.52103253009364,bhe
no,129036,rh,fpj,wh,kc,3.16,1,ndk,e2,pxe,0.2,rw,7.235518,1.36153384487713,0.316226,1.69975492724246,bhe
no,30591,rz,fpj,zl,kc,2.83,0,ptn,e2,urz,0.5,ii,2.3352824,1.35819576819766,0.447206,1.79089340722129,bhe
no,141757,xy,fpj,ld,kc,3.74,0,ndk,e2,urz,0,rw,1.6051795,1.35986969267166,0.316226,1.83764031612306,akk
no,213787,mf,fpj,sv,kc,3.46,0,ndk,e2,urz,0.4,rw,9.5741111,1.42719071212947,0.447206,1.98685827358,bhe
no,149836,xy,fpj,zl,kc,2.24,1,ndk,e2,pxe,0.3,rw,9.2921071,1.40841970631699,0.423799,1.68178438953305,bhe
yes,251372,dt,fpj,zl,kc,3.74,1,ptn,e2,zgp,1.5,xp,7.8143182,1.33956225892271,0.400004,2.02139165638387,bhe
no,40536,xy,fpj,zl,kc,3.16,0,ptn,e2,pxe,0.4,xp,8.4295565,1.39268400021569,0.374171,1.72265020092142,bhe
no,404369,xy,afs,zl,kc,3,0,ndk,e2,zgp,0.2,xp,6.3203264,1.39433059521526,0.316226,1.61604560640901,bhe
yes,213505,mf,fxb,hh,kc,3.46,0,ptn,e1,zgp,0,df,0.37786735,1.4460882969829,0.447206,2.64514391041284,bhe
no,395972,xy,cqy,wh,kc,3.61,0,ndk,e2,urz,0.3,xp,7.0036086,1.3286269607905,0.316226,1.85008359221854,bhe
no,283943,xy,fpj,wh,je,0,1,ndk,e2,zgp,1,xp,3.5926873,1.30578023803208,0.316226,1.46374762960414,bhe
no,594294,xy,fpj,zl,kc,3,0,ndk,e2,zgp,0.2,xp,5.7795178,1.36193976451244,0.316226,1.61583019494605,ntg
no,552129,cu,cqy,kd,kc,3.61,0,ndk,e2,urz,0.6,rw,3.7128631,1.31811510958816,0.316226,1.79615409012284,bhe
no,165079,cu,cqy,zl,kc,2.24,0,ndk,e2,urz,0.4,xp,5.8545906,1.36510421101227,0.316071,1.57219481608223,bhe
no,251481,cu,fpj,wh,je,3.74,0,ndk,e2,ghz,0.2,xp,4.6677463,1.31906730628971,0.374171,1.8569265388381,bhe
no,132243,cu,fpj,uz,je,3.61,0,ndk,e2,zgp,0.9,rw,0.66739542,1.35833863709556,0.316226,1.7104679934385,akk
no,295879,cu,fpj,uz,kc,3.46,0,ndk,e2,zgp,0.3,rw,9.5683134,1.36153384487713,0.400004,1.79833445531454,akk
no,365758,dt,fpj,zl,je,2.24,0,ndk,e2,ghz,1.5,xp,13.623177,1.4,0.400004,1.73078871319469,akk
no,23810,rh,fpj,sv,kc,3.61,0,ndk,e2,urz,0.3,rw,2.0206313,1.36877637165667,0.316226,1.70179746376311,akk
no,104409,cu,fpj,uz,kc,3.46,1,ndk,e2,urz,0.8,rw,0.075836653,1.39875477868886,0.374171,1.75667928975075,akk
no,34566,cu,cqy,uz,kc,2.83,0,ndk,e2,zgp,0.5,rw,3.9030264,1.36193976451244,0.316226,1.62042323196094,ntg
yes,570443,cu,fpj,uz,kc,3.16,1,ndk,e2,zgp,0.9,rw,2.754049,1.5282031396222,0.500008,2.24411136359857,akk
no,401829,xy,cqy,sv,kc,3.61,0,ndk,e2,pxe,0.2,rw,8.2671772,1.35833863709556,0.316226,1.76866647330037,akk
yes,419614,xy,fpj,wh,kc,3.61,1,ptn,e2,zgp,0.1,xp,9.5409359,1.33615155846262,0.400004,1.85041642285806,bhe
yes,389258,rh,cqy,uz,je,3.61,0,ndk,e1,urz,0,xp,0.86385104,1.37933907956008,0.374171,1.89347142801426,bhe
no,391355,xy,fpj,wh,je,3.74,1,ndk,e2,urz,0.2,xp,14.233035,1.38483881264338,0.400004,1.9432222098236,bhe
no,20657,xy,fpj,uz,kc,3.74,0,ndk,e2,ghz,0.1,rw,9.8572872,1.35860497386404,0.316226,1.80394189087352,akk
no,151125,eb,fpj,sv,kc,2,0,ndk,e2,pxe,0.6,rw,1.3410759,1.38171552612906,0.399874,1.60758849947878,ntg
no,146283,xy,fpj,kd,kc,3,0,ndk,e2,zgp,0,xp,6.2579459,1.29445233005937,0.316226,1.67252779320898,bhe
no,508841,xy,fpj,kd,je,3,0,ndk,e2,urz,0,xp,5.2830743,1.40988544991481,0.489894,1.89461574418241,akk
yes,173287,mf,fpj,zl,kc,3.61,1,ndk,e2,urz,0.5,ii,11.828802,1.44101776944053,0.56568,2.58490377285415,akk
yes,260316,dt,fxb,hh,kc,3.46,0,ndk,e1,urz,0,df,1.2210834,1.43208505833217,0.608284,2.44350350202849,bhe
no,231580,xy,fpj,sv,kc,3.16,0,ndk,e2,urz,0.2,rw,7.4536082,1.36193976451244,0.316226,1.65480198492005,ntg
no,541478,rh,fpj,zl,je,3.16,0,ndk,e2,ghz,0,wp,0.73449168,1.37012773905114,0.316226,1.69590167225029,bhe
no,170155,dt,afs,zl,kc,3.61,0,ndk,e2,urz,1,xp,3.4547668,1.38210771151283,0.387302,2.0548018819691,bhe
no,161118,rh,fpj,sv,kc,3.16,0,ndk,e2,urz,0.3,rw,1.8131066,1.37683703572854,0.316226,1.68786386282874,akk
no,535074,cu,fpj,wh,kc,3.16,1,ndk,e2,urz,0.1,xp,5.0128418,1.36014125005774,0.374171,1.75095955048006,akk
no,86207,mf,fpj,wh,kc,2.45,0,ndk,e2,urz,0.4,rw,6.9798958,1.35566450522281,0.316071,1.54983024110946,ntg
no,443458,xy,cqy,zl,kc,3.61,0,ndk,e2,urz,0.3,xp,7.8853794,1.29832732715216,0.360557,1.74746085936261,bhe
no,370901,mf,fpj,wh,kc,3.74,0,ndk,e2,zgp,0.1,xp,11.707494,1.29445233005937,0.316226,1.71901633202739,bhe
no,44,cu,cqy,sv,je,2.24,1,ndk,e2,zgp,0.3,rw,13.040587,1.38405389281312,0.316226,1.58714771838203,bhe
no,82230,xy,fpj,zl,je,3.46,0,ndk,e2,urz,0.3,rw,0.17099012,1.39597970777637,0.400004,1.85125288631639,bhe
yes,191685,cu,cqy,zl,kc,3.61,0,ptn,e2,zgp,0.3,ii,4.0829249,1.43011405958757,0.374171,1.78229422609136,ywh
no,406198,mf,fpj,uz,kc,2.45,0,ndk,e2,zgp,0.2,rw,6.4562396,1.35833863709556,0.316226,1.57138857613098,ntg
yes,291964,mf,cqy,wh,kc,2.65,0,ndk,e5,urz,0.2,xp,14.225728,1.38871121270789,0.316226,1.63766968833603,bhe
no,546348,rh,fpj,sv,kc,2.45,0,ndk,e2,urz,0.4,rw,9.554749,1.36153384487713,0.316226,1.58032294174492,ntg
no,322103,eb,fpj,uz,kc,3.61,0,ndk,e2,ghz,0.4,rw,2.5548654,1.40174612986569,0.400004,1.86033582009886,akk
no,311204,cu,fpj,uz,kc,3.61,1,ndk,e2,urz,0.2,rw,11.678124,1.37616276361356,0.400004,2.01957226292238,akk
no,320196,cu,fpj,wh,kc,3.16,0,ndk,e2,ghz,0,xp,2.370403,1.38613111901209,0.374171,1.73528418637773,bhe
no,482785,xy,fpj,sv,kc,2.45,0,ndk,e2,urz,0,rw,0.37354759,1.3507076423861,0.316226,1.53202179543587,ntg
no,116319,eb,fpj,wh,kc,2.24,0,ndk,e2,zgp,0.2,xp,5.6110542,1.45277154738116,0.446991,1.81442556693428,bhe
no,463121,xy,fpj,wh,kc,3.74,1,ndk,e2,urz,0,xp,11.968025,1.38483881264338,0.400004,1.90785283969967,bhe
no,325139,xy,fpj,sv,kc,2.65,0,ndk,e2,urz,0.2,rw,10.484405,1.43069731423781,0.447206,1.7660205151919,akk
no,451014,rh,fpj,wh,kc,3.61,0,ndk,e2,zgp,0.2,xp,8.5092857,1.33075419135778,0.374171,1.91465123410541,akk
yes,120598,eb,afs,zl,kc,3.61,0,ndk,e2,urz,0,xp,6.1507579,1.37549098080702,0.316226,1.81378721742027,akk
no,482249,cu,cqy,wh,je,2.83,0,ndk,e2,zgp,0.3,xp,9.0237911,1.37683703572854,0.316226,1.63647605252034,akk
no,239604,cu,fpj,zl,kc,2.83,0,ndk,e2,zgp,0.4,xp,3.9051792,1.39433059521526,0.316226,1.62497853272636,akk
no,42167,cu,fpj,wh,kc,3.16,1,ndk,e2,ghz,0.1,rw,2.6786847,1.3114521615436,0.316226,1.72043758691043,akk
no,444547,rz,fpj,fv,je,3.16,0,ndk,e2,ghz,0,rw,10.434255,1.53291987653004,0.547715,2.41958504042318,akk
no,346100,dt,fpj,zl,kc,3.46,0,ptn,e2,urz,1.8,xp,2.4439517,1.37040802163129,0.447206,2.13389882335091,akk
no,410108,dt,fpj,sv,kc,3.32,1,ndk,e2,urz,1.2,rw,4.8443612,1.38483881264338,0.400004,1.79838943798045,bhe
no,575939,xy,fpj,sv,kc,3.61,0,ndk,e2,urz,0.4,rw,7.8388975,1.37455885815835,0.316226,1.86346418006156,bhe
yes,565030,xy,fpj,zl,kc,3.46,0,ndk,e6,pxe,1,xp,2.3326065,1.42719071212947,0.447206,1.98831921035772,bhe
yes,44846,eb,fpj,zl,kc,2.83,1,ptn,e5,zgp,1.1,ii,1.2655133,1.38534938838418,0.424271,2.25452583705638,akk
no,54396,cu,fpj,uz,kc,3.61,0,ndk,e2,ghz,0.2,rw,7.5573933,1.30083230545165,0.316226,1.75485170130082,akk
no,23446,rz,fpj,sv,kc,3.16,0,ndk,e2,ghz,0,rw,6.4645172,1.41109719728298,0.447206,1.79032962543389,akk
yes,194920,eb,fpj,wg,kc,3.32,1,ptn,e2,zgp,0.5,xp,6.9387207,1.31032482838965,0.316226,1.76414634515241,bhe
no,470849,cu,fpj,wh,kc,3.16,0,ndk,e2,zgp,0,xp,3.4559604,1.3570740403538,0.447206,1.81497417131955,akk
